t_gps_s,r_x,r_y,r_z,v_x,v_y,v_z
1461951571.408,4011.749796038049,5512.7872825512,2674.1872206193348,-2.523332155823482,-1.4579200691832739,6.781156716667738
1461951576.408,3999.0822614152753,5505.42777627363,2708.0588811899065,-2.5436624636599845,-1.4858825631399668,6.7674636423435
1461951581.408,3986.3132370156814,5497.928552251714,2741.861646070311,-2.5639279386532507,-1.513806961717819,6.753598589504691
1461951586.408,3973.4430483019637,5490.289802748051,2775.5946562656018,-2.5841280631011614,-1.5416925511344743,6.739561918906929
1461951591.408,3960.4720233171456,5482.5117235940015,2809.2570545963126,-2.6042623212229046,-1.5695386185543612,6.725353995751902
1461951596.408,3947.4004926790085,5474.594514182242,2842.8479857199018,-2.6243302000943913,-1.5973444514838775,6.7109751896782655
1461951601.408,3934.228789568154,5466.538377463486,2876.3665961526744,-2.6443311876432745,-1.6251093392293114,6.69642587475073
1461951606.408,3920.9572497200606,5458.34351993933,2909.8120342933407,-2.6642647734502134,-1.652832572337502,6.681706429438691
1461951611.408,3907.586211417418,5450.010151656504,2943.1834504430644,-2.6841304493709686,-1.6805134421983894,6.666817236622592
1461951616.408,3894.116015478875,5441.538486201757,2976.4799968289663,-2.70392770892704,-1.7081512414970348,6.651758683566641
1461951621.408,3880.547005251577,5432.928740695053,3009.7008276253073,-2.723656047483928,-1.7357452641235795,6.636531161915627
1461951626.408,3866.879526600599,5424.181135784359,3042.845098975536,-2.7433149617977506,-1.7632948054988447,6.621135067677642
1461951631.408,3853.113927900985,5415.295895638459,3075.9119690142556,-2.7629039523490064,-1.7907991609972669,6.6055708012172545
1461951636.408,3839.250560026846,5406.2732479419965,3108.900597888524,-2.7824225185536307,-1.8182576293120292,6.589838767230049
1461951641.408,3825.2897763431056,5397.113423888029,3141.8101477800487,-2.801870164041702,-1.8456695087834305,6.573939374752172
1461951646.408,3811.2319326956213,5387.8166581721525,3174.6397829262605,-2.82124639342328,-1.873034099711731,6.557873037124864
1461951651.408,3797.0773874029496,5378.383188984774,3207.3886696423046,-2.8405507133807077,-1.9003507035868097,6.541640171994459
1461951656.408,3782.8265012428096,5368.813258007332,3240.0559763424008,-2.859782632826409,-1.9276186230281382,6.525241201296922
1461951661.408,3768.4796374469397,5359.107110402511,3272.6408735609634,-2.878941661555018,-1.9548371627643064,6.508676551243298
1461951666.408,3754.03716168868,5349.264994809006,3305.1425339744965,-2.898027313000057,-1.982005627707622,6.4919466523138
1461951671.408,3739.499442074554,5339.287163334106,3337.5601324221216,-2.9170391005718557,-2.0091233255461702,6.475051939224159
1461951676.408,3724.8668491359667,5329.17387154884,3369.8928459216368,-2.935976541488799,-2.036189564102642,6.4579928509492674
1461951681.408,3710.139755808033,5318.925378473535,3402.1398537148007,-2.9548391545254162,-2.063203652962329,6.44076983065861
1461951686.408,3695.3185374388463,5308.541946581005,3434.300337250445,-2.973626459227944,-2.0901649039806216,6.4233833257490005
1461951691.408,3680.403571764423,5298.0238417833625,3466.373480231777,-2.9923379786864643,-2.1170726294194537,6.40583378780957
1461951696.408,3665.3952389043734,5287.3713334248505,3498.358468630345,-3.0109732372670805,-2.143926143563476,6.388121672612215
1461951701.408,3650.293921350543,5276.584694275284,3530.254490706957,-3.0295317610648453,-2.170724762390819,6.3702474400888605
1461951706.408,3635.100003956594,5265.664200522366,3562.0607370327675,-3.0480130800551706,-2.1974678021597356,6.3522115543364635
1461951711.408,3619.8138739275096,5254.610131764564,3593.7764005095164,-3.06641672340902,-2.2241545826354923,6.33401448357472
1461951716.408,3604.4359208107653,5243.42277100194,3625.4006763907023,-3.084742224785259,-2.25078442346512,6.315656700165164
1461951721.408,3588.966536484148,5232.102404629849,3656.9327623017793,-3.1029891184380176,-2.277356646915905,6.297138680567059
1461951726.408,3573.4061151467595,5220.64932242977,3688.371858260979,-3.121156941911977,-2.303870576006375,6.278460905345128
1461951731.408,3557.755053305556,5209.063817563632,3719.7171666993677,-3.1392452341201533,-2.3303255358887327,6.259623859134081
1461951736.408,3542.013749769139,5197.3461865624,3750.967892481611,-3.157253535666314,-2.3567208536387625,6.24062803064362
1461951741.408,3526.182605633438,5185.496729320517,3782.123242926167,-3.1751813906225834,-2.3830558570571156,6.2214739126343375
1461951746.408,3510.262024273572,5173.515749086174,3813.1824278251206,-3.193028344013328,-2.4093298764100837,6.202162001897705
1461951751.408,3494.2524113307145,5161.403552453952,3844.1446594651284,-3.210793943047065,-2.4355422436319714,6.182692799251527
1461951756.408,3478.154174703134,5149.160449355907,3875.0091526465358,-3.228477738706715,-2.46169229127554,6.163066809517659
1461951761.408,3461.9677245339212,5136.786753053265,3905.7751247042297,-3.2460792828373997,-2.487779354493796,6.143284541511093
1461951766.408,3445.693473200842,5124.282780127798,3936.4417955269555,-3.2635981283001456,-2.513802770931761,6.123346508018585
1461951771.408,3429.3318353064033,5111.648850472284,3967.0083875773103,-3.2810338331032654,-2.539761878048921,6.103253225792287
1461951776.408,3412.883227664178,5098.885287283298,3997.4741259117905,-3.298385954538844,-2.565656016991852,6.083005215518369
1461951781.408,3396.3480692898784,5085.992417051291,4027.8382381999227,-3.315654054461902,-2.591484529148147,6.0626030018270285
1461951786.408,3379.7267813886724,5072.970569552166,4058.099954744561,-3.332837695213584,-2.617246758873989,6.042047113247463
1461951791.408,3363.019787345831,5059.820077837601,4088.258508500623,-3.3499364429835623,-2.642942051244063,6.021338082216062
1461951796.408,3346.2275127134744,5046.5412782265,4118.3131350955355,-3.3669498641934297,-2.668569754530836,6.000476445042295
1461951801.408,3329.3503852006074,5033.134510295805,4148.263072847437,-3.3838775297062966,-2.694129217414229,5.979462741901443
1461951806.408,3312.388834661243,5019.600116871054,4178.107562785111,-3.4007190107849965,-2.7196197916709934,5.958297516829589
1461951811.408,3295.3432930826143,5005.93844401693,4207.845848667558,-3.4174738824203814,-2.74504083001284,5.936981317679965
1461951816.408,3278.214194574914,4992.149841027766,4237.4771770022835,-3.4341417211926455,-2.7703916875134382,5.915514696127502
1461951821.408,3261.0019753576785,4978.234660418851,4267.000797064902,-3.450722105850218,-2.7956717212555304,5.893898207647908
1461951826.408,3243.7070737511526,4964.19325791525,4296.415960917764,-3.4672146184525445,-2.8208802896015186,5.872132411502207
1461951831.408,3226.3299301614884,4950.02599244391,4325.721923429091,-3.4836188418344136,-2.846016753868753,5.850217870717643
1461951836.408,3208.8709870708935,4935.7332261227,4354.917942291832,-3.499934363144348,-2.871080476053976,5.82815515206039
1461951841.408,3191.330689026327,4921.315324250703,4384.003278041842,-3.5161607693594306,-2.8960708217837237,5.8059448260537465
1461951846.408,3173.709482626558,4906.772655298392,4412.977194077288,-3.5322976520583325,-2.920987157191121,5.783587466909012
1461951851.408,3156.0078165100613,4892.105590898624,4441.838956676247,-3.5483446044850098,-2.9458288509013073,5.761083652563684
1461951856.408,3138.2261413443894,4877.314505834694,4470.5878350163375,-3.564301221983442,-2.9705952737385815,5.738433964610522
1461951861.408,3120.364909813436,4862.399778031792,4499.22310119187,-3.5801671018821253,-2.995285798824625,5.715638988328465
1461951866.408,3102.424576606596,4847.361788545245,4527.744030233013,-3.595941845154357,-3.0198998005416797,5.692699312638979
1461951871.408,3084.4055984040533,4832.200921552445,4556.1499001234215,-3.611625053933949,-3.0444366561359857,5.669615530085139
1461951876.408,3066.3084338683097,4816.917564339745,4584.439991818738,-3.627216333737124,-3.0688957443308027,5.646388236837083
1461951881.408,3048.1335436292065,4801.512107293891,4612.613589264648,-3.6427152920959998,-3.093276446201344,5.6230180326538175
1461951886.408,3029.8813902726997,4785.984943891211,4640.669979414292,-3.658121538580417,-3.1175781452229785,5.599505520868661
1461951891.408,3011.5524383293678,4770.336470686185,4668.608452246635,-3.6734346861412632,-3.1418002263771996,5.575851308381061
1461951896.408,2993.1471542613835,4754.567087301333,4696.42830078403,-3.6886543487080417,-3.16594207774142,5.55205600563022
1461951901.408,2974.666006450321,4738.677196416492,4724.128821109819,-3.7037801452365784,-3.19000308793602,5.528120226593273
1461951906.408,2956.1094651843623,4722.667203757983,4751.709312386148,-3.7188116939159954,-3.2139826498023467,5.50404458873254
1461951911.408,2937.478002647175,4706.537518087181,4779.169076871175,-3.7337486182477733,-3.2378801566064794,5.479829713017352
1461951916.408,2918.7720929045217,4690.288551189888,4806.507419936702,-3.7485905419380288,-3.261695005226102,5.4554762238776675
1461951921.408,2899.9922118920667,4673.920717865296,4833.723650085291,-3.763337093201244,-3.285426593525699,5.430984749209529
1461951926.408,2881.1388374018075,4657.4344359153065,4860.817078967648,-3.7779879014210564,-3.309074322433844,5.406355920328679
1461951931.408,2862.212449072176,4640.830126131679,4887.787021399741,-3.7925425987764356,-3.3326375949636713,5.381590371978746
1461951936.408,2843.2135283721577,4624.108212287009,4914.632795379597,-3.807000820222129,-3.3561158162347056,5.356688742297592
1461951941.408,2824.142558591752,4607.269121121144,4941.353722104575,-3.8213622031175873,-3.379508393719334,5.331651672806402
1461951946.408,2805.000024826247,4590.313282331615,4967.949125988167,-3.8356263873615717,-3.402814737190056,5.306479808394215
1461951951.408,2785.78641396625,4573.241128560794,4994.418334676487,-3.849793015405794,-3.4260342587222112,5.281173797277916
1461951956.408,2766.5022146830343,4556.053095385044,5020.760679065288,-3.8638617323858853,-3.4491663726530533,5.255734291013141
1461951961.408,2747.147917416432,4538.749621302856,5046.975493316377,-3.877832185355146,-3.4722104960210345,5.230161944451538
1461951966.408,2727.7240143624485,4521.3311477229945,5073.062114873952,-3.891704025233139,-3.49516604746168,5.20445741574531
1461951971.408,2708.230999459403,4503.7981189529655,5099.019884481301,-3.905476903969884,-3.518032448885606,5.178621366304469
1461951976.408,2688.669368375866,4486.150982186806,5124.848146196946,-3.919150477653602,-3.5408091236713517,5.152654460798658
1461951981.408,2669.0396184964134,4468.390187494084,5150.546247410715,-3.9327244036694537,-3.563495498352495,5.126557367120768
1461951986.408,2649.342248910876,4450.516187806108,5176.113538860235,-3.9461983426708684,-3.586091001479872,5.1003307563760245
1461951991.408,2629.577760403169,4432.529438909591,5201.5493746411275,-3.959571957771459,-3.6085950641108866,5.0739753028856285
1461951996.408,2609.746655423589,4414.430399418354,5226.853112244156,-3.972844914968391,-3.631007119586684,5.0474916841058075
1461952001.408,2589.84943809795,4396.219530783796,5252.024112540302,-3.9860168820014223,-3.653326604200629,5.020880580674202
1461952006.408,2569.8866142007623,4377.897297267589,5277.0617398164295,-3.9990875303719804,-3.6755529560496143,4.994142676362571
1461952011.408,2549.8586911442017,4359.464165933528,5301.965361786154,-4.012056533469149,-3.6976856161454634,4.967278658057694
1461952016.408,2529.766177966281,4340.920606634745,5326.7343496050735,-4.024923568078066,-3.7197240275554577,4.940289215744997
1461952021.408,2509.6095853161496,4322.267092001383,5351.368077886755,-4.037688312516821,-3.741667636480088,4.913175042486728
1461952026.408,2489.3894254423462,4303.504097427646,5375.865924717703,-4.05035044827946,-3.7635158913553823,4.885936834404674
1461952031.408,2469.106212177442,4284.63210106064,5400.2272716724,-4.06290966072811,-3.785268242431812,4.858575290661975
1461952036.408,2448.7604609279306,4265.6515837853985,5424.451503828835,-4.075365635460457,-3.806924143897959,4.831091113441289
1461952041.408,2428.352688656971,4246.563029214075,5448.538009783756,-4.087718062965905,-3.8284830512502595,4.803485007930249
1461952046.408,2407.8834138736734,4227.366923672741,5472.486181666779,-4.099966635187684,-3.8499444232265887,4.775757682286894
1461952051.408,2387.3531566187216,4208.063756187859,5496.295415156163,-4.112111047615599,-3.8713077206730304,4.747909847645133
1461952056.408,2366.762438450686,4188.654018474109,5519.965109493087,-4.124150997239212,-3.892572407687112,4.719942218069264
1461952061.408,2346.111782433613,4169.138204920652,5543.4946674964185,-4.136086185070781,-3.9137379502481053,4.691855510554888
1461952066.408,2325.401713121553,4149.516812579339,5566.883495577154,-4.147916313885162,-3.9348038174575777,4.663650444993436
1461952071.408,2304.632756547082,4129.7903411502,5590.131003753068,-4.159641089652268,-3.955769480800882,4.635327744163078
1461952076.408,2283.8054402057824,4109.959292969517,5613.236605662953,-4.171260221053672,-3.9766344143754395,4.606888133706889
1461952081.408,2262.920293044133,4090.0241729955746,5636.199718580994,-4.182773418937359,-3.997398095269091,4.578332342104659
1461952086.408,2241.9778454449747,4069.985488795997,5659.019763430895,-4.194180398276785,-4.018060002456423,4.549661100665617
1461952091.408,2220.978629214245,4049.8437505341176,5681.696164799903,-4.205480874350542,-4.0386196189165275,4.520875143497506
1461952096.408,2199.923177566683,4029.5994709562656,5704.228350952582,-4.21667456877185,-4.059076428364733,4.491975207504765
1461952101.408,2178.812025112573,4009.2531653772294,5726.615753845203,-4.227761201649628,-4.079429919519043,4.462962032327596
1461952106.408,2157.645707843934,3988.805351667608,5748.857809138939,-4.238740499979485,-4.0996795815822225,4.433836360376517
1461952111.408,2136.424763120267,3968.2565502398047,5770.953956213993,-4.2496121898725505,-4.119824908432747,4.4045989367768925
1461952116.408,2115.149729655694,3947.607284034518,5792.903638182709,-4.2603760028296165,-4.139865395277411,4.375250509350735
1461952121.408,2093.8211475033763,3926.858078507257,5814.706301903538,-4.271031672543359,-4.15980054037891,4.345791828599431
1461952126.408,2072.439558043677,3906.009461614069,5836.3613979940055,-4.281578934612298,-4.179629845229556,4.316223647702827
1461952131.408,2051.0055039682807,3885.061963798874,5857.868380843918,-4.292017528077849,-4.199352813723181,4.286546722478306
1461952136.408,2029.5195292684355,3864.0161179775814,5879.226708629125,-4.302347194561889,-4.218968952650812,4.256761811345314
1461952141.408,2007.9821792180335,3842.872459526789,5900.435843323832,-4.312567678479127,-4.2384777715806194,4.2268696753562836
1461952146.408,1986.3940003629577,3821.6315262674752,5921.495250713993,-4.322678727820858,-4.257878782490934,4.196871078126605
1461952151.408,1964.7555405041282,3800.2938584525605,5942.404400410097,-4.332680091849397,-4.277171500952136,4.166766785831896
1461952156.408,1943.067348685227,3778.8599987522853,5963.162765859713,-4.342571524384539,-4.296355444462733,4.136557567190721
1461952161.408,1921.3299751782486,3757.330492239574,5983.7698243605655,-4.352352780437059,-4.315430134178769,4.1062441934409435
1461952166.408,1899.5439714696174,3735.7058863767265,6004.225057072499,-4.3620236187100545,-4.334395093654166,4.075827438326996
1461952171.408,1877.70989024418,3713.9867310010686,6024.527949030552,-4.371583801677389,-4.353249848810265,4.045308078056223
1461952176.408,1855.8282853741994,3692.173578309958,6044.677989156811,-4.381033092000507,-4.371993929774817,4.014686891310703
1461952181.408,1833.8997119028732,3670.2669828471853,6064.674670272861,-4.390371257816241,-4.390626868214895,3.9839646592017743
1461952186.408,1811.9247260307204,3648.2675014883694,6084.517489111919,-4.399598068317118,-4.40914819955924,3.953142165261852
1461952191.408,1789.9038851023633,3626.175693426112,6104.205946330811,-4.4087132972117615,-4.427557461322522,3.922220195412592
1461952196.408,1767.8377475900268,3603.9921201566644,6123.739546521876,-4.417716719384316,-4.44585419472287,3.8911995379594373
1461952201.408,1745.7268730822873,3581.717345463772,6143.1177982248855,-4.4266081136195226,-4.464037943394487,3.860080983556145
1461952206.408,1723.5718222663281,3559.3519354056543,6162.340213938829,-4.435387260933567,-4.482108254182549,3.828865325195693
1461952211.408,1701.373156917467,3536.896458299072,6181.406310133237,-4.444053946029044,-4.500064676478814,3.7975533581839045
1461952216.408,1679.1314398816016,3514.3514847057427,6200.315607259928,-4.4526079552456395,-4.517906763191149,3.7661458801139815
1461952221.408,1656.8472350627064,3491.717587416627,6219.06762976453,-4.461049078918904,-4.535634069651223,3.734643690860139
1461952226.408,1634.5211074074598,3468.9953414383344,6237.661906097329,-4.469377110230653,-4.553246154155659,3.7030475925394057
1461952231.408,1612.1536228921807,3446.185323976684,6256.097968725095,-4.477591844263998,-4.570742578446243,3.671358389503439
1461952236.408,1589.7453485064102,3423.288114423593,6274.375354141673,-4.485693079958764,-4.588122906765875,3.63957688831033
1461952241.408,1567.2968522408394,3400.304294340876,6292.493602879124,-4.493680617975997,-4.6053867068940235,3.607703897710053
1461952246.408,1544.8087030710217,3377.2344474457204,6310.452259518827,-4.501554263899834,-4.622533548674255,3.5757402286144497
1461952251.408,1522.2814709438617,3354.079159595897,6328.250872701915,-4.50931382378235,-4.639563006055596,3.5436866940935943
1461952256.408,1499.7157267631032,3330.839018774094,6345.888995140282,-4.5169591084084,-4.656474655178954,3.5115441093348636
1461952261.408,1477.1120423743296,3307.5146150738287,6363.366183626779,-4.52448993058897,-4.673268075598571,3.47931329162202
1461952266.408,1454.4709905512418,3284.106540683,6380.68199904614,-4.531906106513134,-4.689942849688123,3.4469950603443067
1461952271.408,1431.7931449800637,3260.615389869804,6397.836006385072,-4.539207454238749,-4.706498563316927,3.4145902369273244
1461952276.408,1409.0790802464787,3237.0417589670637,6414.8277747423535,-4.546393796140592,-4.722934804791294,3.3820996448612277
1461952281.408,1386.3293718198356,3213.3862463566584,6431.6568773394765,-4.553464956660491,-4.73925116584951,3.3495241096416066
1461952286.408,1363.5445960390693,3189.649452454791,6448.322891530242,-4.560420763244338,-4.755447241248021,3.3168644587776726
1461952291.408,1340.7253300981322,3165.831979696244,6464.825398810933,-4.5672610464418995,-4.771522628742787,3.284121521742236
1461952296.408,1317.8721520315983,3141.934432519176,6481.163984829984,-4.5739856398060965,-4.787476929147033,3.2512961299726157
1461952301.408,1294.9856406991735,3117.957417349527,6497.33823939802,-4.580594379452577,-4.803309746515424,3.2183891168415357
1461952306.408,1272.0663757727004,3093.9015425853872,6513.347756497144,-4.587087104424199,-4.819020687993998,3.185401317638025
1461952311.408,1249.1149377199004,3069.7674185818655,6529.192134290683,-4.593463657047096,-4.834609363701929,3.1523335695501373
1461952316.408,1226.1319077906687,3045.555657635308,6544.870975132445,-4.5997238826594185,-4.850075386837943,3.1191867116222056
1461952321.408,1203.1178680020319,3021.2668739675487,6560.383885576233,-4.605867628829856,-4.865418374012734,3.0859615847666646
1461952326.408,1180.0734011236539,2996.9016837105632,6575.7304763848315,-4.611894746591815,-4.880637944757382,3.052659031723124
1461952331.408,1156.9990906635453,2972.460704890563,6590.910362539163,-4.617805090167167,-4.895733721648867,3.0192798970338117
1461952336.408,1133.8955208521606,2947.9445574123506,6605.923163247443,-4.623598515862568,-4.910705330736164,2.985825027037208
1461952341.408,1110.7632766292338,2923.353863043318,6620.768501953916,-4.629274883769995,-4.925552400910419,2.9522952698307563
1461952346.408,1087.602943627755,2898.689245398335,6635.446006347538,-4.6348340565132276,-4.940274564381525,2.9186914752644952
1461952351.408,1064.4151081604257,2873.951329922855,6649.955308370951,-4.640275899656217,-4.954871456537148,2.8850144949083187
1461952356.408,1041.200357203808,2849.1407438778933,6664.2960442288095,-4.645600282115765,-4.969342715779021,2.851265182041061
1461952361.408,1017.9592783845194,2824.258116323897,6678.46785439623,-4.650807074632098,-4.983687984135031,2.817444391615936
1461952366.408,994.6924599635615,2799.304078104633,6692.470383627341,-4.655896152981654,-4.997906906050503,2.7835529802559904
1461952371.408,971.4004908225423,2774.2792618311014,6706.303280963419,-4.660867393491344,-5.011999130041204,2.7495918062068085
1461952376.408,948.0839604481648,2749.184301865958,6719.966199740964,-4.665720677200056,-5.025964307208596,2.7155617293556134
1461952381.408,924.7434589179448,2724.0198343069824,6733.458797599857,-4.670455886760351,-5.039802092334412,2.6814636111703294
1461952386.408,901.3795768850645,2698.7864969713705,6746.780736491183,-4.675072909423648,-5.053512142870659,2.647298314694126
1461952391.408,877.9929055636611,2673.4849293792327,6759.931682685194,-4.679571633918613,-5.067094119993271,2.6130667045363225
1461952396.408,854.5840367142077,2648.11577273775,6772.911306778873,-4.683951952484449,-5.080547687927265,2.5787696468250942
1461952401.408,831.1535626282932,2622.6796699246256,6785.719283703731,-4.688213760397616,-5.093872514130908,2.5444080092138393
1461952406.408,807.702076114772,2597.177265472386,6798.355292732992,-4.692356955892592,-5.107068269294814,2.509982660836613
1461952411.408,784.2301704833963,2571.609205551554,6810.8190174893925,-4.696381439878564,-5.120134627472908,2.4754944722944856
1461952416.408,760.7384395314992,2545.976137954573,6823.110145952206,-4.700287116668619,-5.13307126583959,2.4409443156464476
1461952421.408,737.2274775282596,2520.2787120796133,6835.228370464478,-4.704073893250666,-5.1458778649393935,2.406333064370301
1461952426.408,713.6978792002382,2494.5175789140976,6847.173387740105,-4.707741679654987,-5.158554108550106,2.3716615933526555
1461952431.408,690.1502397161116,2468.6933910180546,6858.944898870966,-4.711290388880457,-5.171099683754164,2.3369307788580045
1461952436.408,666.5851546726693,2442.8068025081384,6870.542609333481,-4.71471993675766,-5.1835142809441095,2.3021414985214506
1461952441.408,643.003220078868,2416.8584690410166,6881.966228995596,-4.718030242646478,-5.195797593667976,2.2672946313114153
1461952446.408,619.4050323418172,2390.8490477965775,6893.215472123416,-4.721221227972933,-5.207949319008549,2.232391057521454
1461952451.408,595.7911882517143,2364.7791974618667,6904.290057387632,-4.72429281790312,-5.219969157154992,2.1974316587375142
1461952456.408,572.1622849666708,2338.6495782142765,6915.189707870076,-4.727244940226683,-5.231856811708894,2.162417317827021
1461952461.408,548.5189199981144,2312.4608517049796,6925.914151070006,-4.7300775259120655,-5.24361198952829,2.1273489189134125
1461952466.408,524.8616911959715,2286.21368104251,6936.463118910274,-4.732790508373341,-5.255234400924564,2.0922273473497626
1461952471.408,501.19119673340015,2259.9087307756618,6946.836347743646,-4.7353838249212,-5.266723759330944,2.0570534897033212
1461952476.408,477.50803509253194,2233.5466668776185,6957.03357835847,-4.737857414864891,-5.278079781735414,2.0218282337418714
1461952481.408,453.81280504912877,2207.1281567283177,6967.054555984947,-4.740211221263166,-5.289302188290094,1.986552468380978
1461952486.408,430.1061056575894,2180.653869098536,6976.8990303006485,-4.742445189517298,-5.300390702637742,1.9512270837094547
1461952491.408,406.3885362367611,2154.124474132671,6986.566755436352,-4.744559268634077,-5.31134505163709,1.9158529709293362
1461952496.408,382.66069635391244,2127.5406433320727,6996.057489981602,-4.746553410220713,-5.322164965592037,1.8804310223540597
1461952501.408,358.923185811304,2100.9030495382945,7005.370996990154,-4.748427568742386,-5.33285017817434,1.844962131371176
1461952506.408,335.1766046299323,2074.212366916454,7014.5070439853025,-4.750181702009058,-5.343400426373137,1.8094471924450772
1461952511.408,311.42155303541807,2047.4692709377653,7023.465402965317,-4.751815770564406,-5.3538154505829425,1.7738871010742514
1461952516.408,287.6586314430211,2020.674438363508,7032.245850408345,-4.753329738046716,-5.364094994565221,1.7382827537840058
1461952521.408,263.8884404423381,1993.8285472273747,7040.848167277692,-4.754723570846409,-5.374238805487948,1.7026350480828114
1461952526.408,240.11158078328083,1966.9322768190036,7049.272139026605,-4.755997238675178,-5.384246633871726,1.666944882480493
1461952531.408,216.32865335993,1939.9863076667054,7057.517555603232,-4.757150713989631,-5.394118233652307,1.6312131564136507
1461952536.408,192.5402591969021,1912.9913215209378,7065.584211455187,-4.758183972447512,-5.403853362144673,1.5954407702829485
1461952541.408,168.7469994336246,1885.9480013368204,7073.471905534331,-4.759096992136506,-5.413451780113974,1.5596286253785365
1461952546.408,144.94947530996606,1858.8570312573238,7081.180441301213,-4.759889754780431,-5.42291325167389,1.523777623904607
1461952551.408,121.14828815080917,1831.719096596306,7088.709626729457,-4.760562244694512,-5.432237544386226,1.4878886689102728
1461952556.408,97.34403935180627,1804.5348838212597,7096.05927431012,-4.761114449283227,-5.441424429208382,1.4519626643168522
1461952561.408,73.53733036405103,1777.3050805364253,7103.229201055809,-4.761546359226969,-5.450473680522009,1.41600051486148
1461952566.408,49.72876267932221,1750.0303754654233,7110.219228504855,-4.761857967367973,-5.459385076157332,1.3800031260880132
1461952571.408,25.918937815059117,1722.7114584343676,7117.029182725221,-4.7620492704832635,-5.4681583973442685,1.34397140432975
1461952576.408,2.108457299988917,1695.3490203545668,7123.658894318394,-4.7621202674287915,-5.476793428760175,1.3079062566812354
1461952581.408,-21.702077341130526,1667.943753205297,7130.108198423197,-4.762070960822257,-5.4852899585196155,1.271808590980072
1461952586.408,-45.51206460256549,1640.496350016924,7136.376934719327,-4.761901355993992,-5.493647778181867,1.2356793157778156
1461952591.408,-69.32090301215578,1613.007504853143,7142.464947431073,-4.761611460829656,-5.501866682742957,1.1995193403345183
1461952596.408,-93.12799114611045,1585.4779127942243,7148.37208533061,-4.761201286701606,-5.509946470656587,1.1633295745950818
1461952601.408,-116.93272764372534,1557.90826991969,7154.098201741419,-4.760670847721357,-5.517886943822987,1.127110929131959
1461952606.408,-140.73451122303987,1530.2992732906482,7159.643154541495,-4.760020160794085,-5.525687907588463,1.090864315190629
1461952611.408,-164.53274069478385,1502.651620932874,7165.006806166502,-4.7592492465335,-5.53334917082293,1.0545906446022855
1461952616.408,-188.3268149775392,1474.966011819578,7170.189023612694,-4.75835812756489,-5.540870545771895,1.0182908298002076
1461952621.408,-212.1161331127811,1447.2431458534986,7175.189678439981,-4.757346829998198,-5.5482518482008345,0.9819657837952036
1461952626.408,-235.90009427910584,1419.4837238505252,7180.008646774539,-4.756215382943765,-5.55549289735518,0.9456164201346837
1461952631.408,-259.6780978077122,1391.6884475210843,7184.645809311728,-4.754963818071019,-5.562593515886874,0.9092436529035695
1461952636.408,-283.4495431969846,1363.8580194538722,7189.101051318477,-4.753592170764534,-5.569553530077883,0.8728483966988279
1461952641.408,-307.21383012713613,1335.9931430977238,7193.374262635915,-4.752100478463774,-5.576372769500722,0.8364315665903632
1461952646.408,-330.9703584749629,1308.0945227447812,7197.465337681633,-4.7504887822277055,-5.583051067362021,0.7999940781182886
1461952651.408,-354.7185283288013,1280.1628635125521,7201.374175452044,-4.748757125694283,-5.589588260258552,0.7635368472701884
1461952656.408,-378.4577400036728,1252.1988713264527,7205.100679524535,-4.7469055557508,-5.595984188366174,0.7270607904483768
1461952661.408,-402.1873940551837,1224.203252902976,7208.644758059441,-4.744934121948859,-5.602238695268625,0.6905668244635308
1461952666.408,-425.90689129513675,1196.1767157313134,7212.006323802117,-4.742842877109695,-5.608351628149876,0.6540558665001299
1461952671.408,-449.6156328055342,1168.1199680567254,7215.185294084664,-4.7406318766583695,-5.614322837573809,0.6175288340918996
1461952676.408,-473.3130199542113,1140.0337188622473,7218.181590827765,-4.738301179210509,-5.620152177692262,0.5809866451309063
1461952681.408,-496.99845440868137,1111.9186778518206,7220.995140542238,-4.735850846228402,-5.6258395061327064,0.544430217799345
1461952686.408,-520.6713381513472,1083.7755554324415,7223.6258743306025,-4.733280942182205,-5.631384684046907,0.5078604705904581
1461952691.408,-544.3310734942849,1055.605062696415,7226.0737278885,-4.73059153451311,-5.636787576130473,0.4712783222685175
1461952696.408,-567.9770630936016,1027.4079114042502,7228.338641505964,-4.727782693451786,-5.642048050507128,0.4346846918497249
1461952701.408,-591.6087099645239,999.1848139666578,7230.42056006867,-4.724854492260079,-5.647165978865701,0.3980804985603754
1461952706.408,-615.2254174957502,970.9364834273119,7232.319433058994,-4.7218070071672855,-5.652141236429202,0.36146666186323273
1461952711.408,-638.8265894642676,942.6636334450734,7234.035214557025,-4.718640317385166,-5.656973701986772,0.3248441013893171
1461952716.408,-662.4116300502881,914.3669782761025,7235.567863241458,-4.715354504816901,-5.661663257685859,0.2882137369515476
1461952721.408,-685.9799438512396,886.0472327569054,7236.917342390338,-4.711949654565046,-5.666209789378854,0.2515764884883538
1461952726.408,-709.5309358972099,857.7051122859498,7238.083619881775,-4.708425854526354,-5.67061318636172,0.21493327607004176
1461952731.408,-733.0640116649641,829.3413328065647,7239.066668194466,-4.704783195574123,-5.674873341500074,0.1782850198824235
1461952736.408,-756.5785770929224,800.9566107889158,7239.866464408184,-4.701021771431442,-5.678990151121525,0.14163264016315225
1461952741.408,-780.0740385955444,772.5516632126479,7240.482990204108,-4.697141678838875,-5.682963515189044,0.10497705724174011
1461952746.408,-803.5498030780064,744.1272075490475,7240.916231865088,-4.693143017341413,-5.686793337075642,0.0683191914604322
